seconds 	point x 	point y 	point z 	position x	position y	position z	flag    	
22.746  	-0.683  	1.483   	1.345   	0.000   	1.820   	-0.000  	-       	
22.763  	-0.684  	1.480   	1.347   	0.000   	1.820   	-0.000  	-       	
22.779  	-0.684  	1.480   	1.347   	0.000   	1.820   	-0.000  	-       	
22.796  	-0.684  	1.480   	1.347   	0.000   	1.820   	-0.000  	-       	
22.813  	-0.684  	1.480   	1.347   	0.000   	1.820   	-0.000  	-       	
22.829  	-0.684  	1.480   	1.347   	0.000   	1.820   	-0.000  	-       	
22.846  	-0.684  	1.480   	1.347   	0.000   	1.820   	-0.000  	-       	
22.863  	-0.684  	1.480   	1.347   	0.000   	1.820   	-0.000  	gaze fixated: soccerball	
22.879  	-0.684  	1.480   	1.347   	0.000   	1.820   	-0.000  	-       	
22.896  	-0.684  	1.480   	1.347   	0.000   	1.820   	-0.000  	-       	
22.913  	-0.684  	1.480   	1.347   	0.000   	1.820   	-0.000  	-       	
22.929  	-0.684  	1.480   	1.347   	0.000   	1.820   	-0.000  	-       	
22.946  	-0.684  	1.480   	1.347   	0.000   	1.820   	-0.000  	-       	
22.962  	-0.684  	1.480   	1.347   	0.000   	1.820   	-0.000  	-       	
22.979  	-0.683  	1.479   	1.351   	0.000   	1.820   	-0.000  	-       	
22.996  	-0.680  	1.485   	1.350   	0.000   	1.820   	-0.000  	-       	
23.013  	-0.679  	1.495   	1.349   	0.000   	1.820   	-0.000  	-       	
23.029  	-0.679  	1.507   	1.349   	0.000   	1.820   	-0.000  	-       	
23.046  	-0.682  	1.524   	1.349   	0.000   	1.820   	-0.000  	-       	
23.062  	-0.687  	1.536   	1.348   	0.000   	1.820   	-0.000  	-       	
23.079  	-0.697  	1.549   	1.342   	0.000   	1.820   	-0.000  	-       	
23.096  	-0.700  	1.553   	1.342   	0.000   	1.820   	-0.000  	-       	
23.114  	-0.701  	1.555   	1.344   	0.000   	1.820   	-0.000  	-       	
23.129  	-0.707  	1.558   	1.340   	0.000   	1.820   	-0.000  	-       	
23.147  	-0.736  	1.568   	1.325   	0.000   	1.820   	-0.000  	-       	
23.162  	-0.754  	1.570   	1.318   	0.000   	1.820   	-0.000  	-       	
23.179  	-0.772  	1.569   	1.315   	0.000   	1.820   	-0.000  	-       	
23.195  	-0.781  	1.570   	1.316   	0.000   	1.820   	-0.000  	-       	
23.212  	-0.799  	1.569   	1.317   	0.000   	1.820   	-0.000  	-       	
23.229  	-0.802  	1.568   	1.318   	0.000   	1.820   	-0.000  	-       	
23.245  	-0.805  	1.568   	1.319   	0.000   	1.820   	-0.000  	-       	
23.262  	-0.805  	1.568   	1.319   	0.000   	1.820   	-0.000  	-       	
23.279  	-0.805  	1.568   	1.319   	0.000   	1.820   	-0.000  	-       	
23.296  	-0.805  	1.568   	1.319   	0.000   	1.820   	-0.000  	-       	
23.312  	-0.805  	1.568   	1.319   	0.000   	1.820   	-0.000  	-       	
23.329  	-0.805  	1.568   	1.319   	0.000   	1.820   	-0.000  	-       	
23.346  	-0.805  	1.568   	1.319   	0.000   	1.820   	-0.000  	-       	
23.362  	-0.805  	1.568   	1.319   	0.000   	1.820   	-0.000  	-       	
23.380  	-0.805  	1.568   	1.319   	0.000   	1.820   	-0.000  	-       	
23.396  	-0.805  	1.568   	1.319   	0.000   	1.820   	-0.000  	-       	
23.412  	-0.805  	1.568   	1.319   	0.000   	1.820   	-0.000  	-       	
23.429  	-0.805  	1.568   	1.319   	0.000   	1.820   	-0.000  	-       	
23.478  	-0.805  	1.568   	1.319   	0.000   	1.820   	-0.000  	-       	
23.480  	-0.805  	1.568   	1.319   	0.000   	1.820   	-0.000  	-       	
23.497  	-0.805  	1.568   	1.319   	0.000   	1.820   	-0.000  	-       	
23.512  	-0.805  	1.568   	1.319   	0.000   	1.820   	-0.000  	-       	
23.529  	-0.805  	1.568   	1.319   	0.000   	1.820   	-0.000  	-       	
23.546  	-0.805  	1.568   	1.319   	0.000   	1.820   	-0.000  	-       	
23.563  	-0.805  	1.568   	1.319   	0.000   	1.820   	-0.000  	-       	
23.579  	-0.805  	1.568   	1.319   	0.000   	1.820   	-0.000  	-       	
23.596  	-0.805  	1.568   	1.319   	0.000   	1.820   	-0.000  	-       	
23.613  	-0.805  	1.568   	1.319   	0.000   	1.820   	-0.000  	-       	
23.629  	-0.805  	1.568   	1.319   	0.000   	1.820   	-0.000  	-       	
23.646  	-0.805  	1.568   	1.319   	0.000   	1.820   	-0.000  	-       	
23.663  	-0.798  	1.560   	1.311   	0.000   	1.820   	-0.000  	-       	
23.679  	-0.792  	1.554   	1.306   	0.000   	1.820   	-0.000  	-       	
23.696  	-0.792  	1.554   	1.306   	0.000   	1.820   	-0.000  	-       	
23.714  	-0.793  	1.549   	1.303   	0.000   	1.820   	-0.000  	-       	
23.730  	-0.790  	1.538   	1.298   	0.000   	1.820   	-0.000  	-       	
23.746  	-0.786  	1.519   	1.292   	0.000   	1.820   	-0.000  	-       	
23.763  	-0.769  	1.504   	1.291   	0.000   	1.820   	-0.000  	-       	
23.779  	-0.756  	1.493   	1.292   	0.000   	1.820   	-0.000  	-       	
23.796  	-0.731  	1.481   	1.301   	0.000   	1.820   	-0.000  	-       	
23.813  	-0.715  	1.468   	1.315   	0.000   	1.820   	-0.000  	-       	
23.830  	-0.702  	1.456   	1.331   	0.000   	1.820   	-0.000  	-       	
23.846  	-0.693  	1.454   	1.344   	0.000   	1.820   	-0.000  	-       	
23.863  	-0.682  	1.449   	1.376   	0.000   	1.820   	-0.000  	-       	
23.880  	-3.299  	-0.008  	7.039   	0.000   	1.820   	-0.000  	-       	
23.897  	-3.356  	-0.008  	7.658   	0.000   	1.820   	-0.000  	gaze ended: soccerball	
23.913  	-2.954  	0.279   	7.229   	0.000   	1.820   	-0.000  	-       	
23.930  	-2.888  	0.398   	7.229   	0.000   	1.820   	-0.000  	-       	
23.946  	-2.862  	0.476   	7.229   	0.000   	1.820   	-0.000  	-       	
23.963  	-2.757  	0.632   	7.229   	0.000   	1.820   	-0.000  	-       	
23.980  	-2.667  	0.797   	7.229   	0.000   	1.820   	-0.000  	-       	
23.997  	-2.551  	0.986   	7.229   	0.000   	1.820   	-0.000  	-       	
24.013  	-2.488  	1.146   	7.229   	0.000   	1.820   	-0.000  	-       	
24.030  	-2.424  	1.304   	7.229   	0.000   	1.820   	-0.000  	-       	
24.046  	-2.392  	1.460   	7.246   	0.000   	1.820   	-0.000  	-       	
24.063  	-2.383  	1.662   	7.375   	0.000   	1.820   	-0.000  	-       	
24.080  	-2.365  	1.881   	7.438   	0.000   	1.820   	-0.000  	-       	
24.097  	-2.326  	2.138   	7.438   	0.000   	1.820   	-0.000  	-       	
24.113  	-2.250  	2.616   	7.438   	0.000   	1.820   	-0.000  	-       	
24.129  	-2.199  	3.148   	7.438   	0.000   	1.820   	-0.000  	-       	
24.147  	-2.099  	3.646   	7.311   	0.000   	1.820   	-0.000  	-       	
24.163  	-2.097  	4.157   	7.438   	0.000   	1.820   	-0.000  	-       	
24.180  	-2.072  	4.504   	7.438   	0.000   	1.820   	0.000   	-       	
24.197  	-2.060  	4.792   	7.438   	0.000   	1.820   	0.000   	-       	
24.213  	-2.030  	4.993   	7.423   	0.000   	1.820   	0.000   	-       	
24.230  	-1.950  	5.151   	7.311   	-0.000  	1.820   	0.000   	-       	
24.247  	-1.916  	5.402   	7.368   	-0.000  	1.820   	0.000   	-       	
24.263  	-1.891  	5.636   	7.368   	-0.000  	1.820   	0.000   	-       	
24.280  	-1.854  	5.873   	7.368   	0.000   	1.820   	0.000   	-       	
24.297  	-1.842  	6.120   	7.368   	-0.000  	1.820   	0.000   	-       	
24.313  	-1.839  	6.451   	7.357   	-0.000  	1.820   	0.000   	-       	
24.330  	-1.874  	6.744   	7.446   	-0.000  	1.820   	0.000   	-       	
24.347  	-1.899  	7.025   	7.446   	-0.000  	1.820   	0.000   	-       	
24.363  	-1.918  	7.300   	7.425   	-0.000  	1.820   	0.000   	-       	
24.380  	-1.950  	7.538   	7.311   	-0.000  	1.820   	0.000   	-       	
24.397  	-2.087  	8.035   	7.446   	-0.000  	1.820   	0.000   	-       	
24.413  	-2.141  	8.257   	7.327   	-0.000  	1.820   	0.000   	-       	
24.430  	-1.512  	6.345   	4.888   	-0.000  	1.820   	0.000   	-       	
24.447  	-2.348  	8.754   	7.074   	-0.000  	1.820   	0.000   	-       	
24.463  	-2.426  	8.754   	6.707   	-0.000  	1.820   	0.000   	-       	
24.481  	-2.488  	8.674   	6.432   	-0.000  	1.820   	0.000   	-       	
24.497  	-2.555  	8.594   	6.114   	-0.000  	1.820   	0.000   	-       	
24.513  	-2.600  	8.575   	6.008   	-0.000  	1.820   	0.000   	-       	
24.530  	-2.689  	8.538   	5.907   	-0.000  	1.820   	0.000   	-       	
24.547  	-2.820  	8.610   	5.922   	-0.000  	1.820   	0.000   	-       	
24.563  	-2.934  	8.552   	5.804   	-0.000  	1.820   	0.000   	-       	
24.580  	-3.099  	8.469   	5.766   	-0.000  	1.820   	0.000   	-       	
24.596  	-3.253  	8.392   	5.663   	-0.000  	1.820   	0.000   	-       	
24.613  	-3.425  	8.305   	5.531   	-0.000  	1.820   	0.000   	-       	
24.630  	-3.590  	8.222   	5.374   	-0.000  	1.820   	0.000   	-       	
24.647  	-3.768  	8.132   	5.238   	-0.000  	1.820   	0.000   	-       	
24.664  	-3.960  	8.036   	5.123   	-0.000  	1.820   	0.000   	-       	
24.680  	-4.143  	7.855   	4.992   	-0.000  	1.820   	0.000   	-       	
24.697  	-4.595  	7.716   	4.802   	-0.000  	1.820   	0.000   	-       	
24.713  	-4.882  	7.571   	4.513   	-0.000  	1.820   	0.000   	-       	
24.730  	-4.977  	7.400   	4.265   	-0.000  	1.820   	0.000   	-       	
24.747  	-5.101  	7.234   	4.034   	-0.000  	1.820   	0.000   	-       	
24.764  	-5.052  	6.871   	3.671   	-0.000  	1.820   	0.000   	-       	
24.780  	-5.073  	6.589   	3.402   	-0.000  	1.820   	0.000   	-       	
24.797  	-5.101  	6.420   	3.248   	-0.000  	1.820   	0.000   	-       	
24.814  	-5.101  	6.402   	3.204   	-0.000  	1.820   	0.000   	-       	
24.830  	-5.101  	6.402   	3.204   	-0.000  	1.820   	0.000   	-       	
24.847  	-5.101  	6.402   	3.204   	-0.000  	1.820   	0.000   	-       	
24.863  	-5.101  	6.402   	3.204   	-0.000  	1.820   	0.000   	-       	
24.880  	-5.101  	6.402   	3.204   	-0.000  	1.820   	0.000   	-       	
24.897  	-5.101  	6.402   	3.204   	-0.000  	1.820   	0.000   	-       	
24.914  	-5.101  	6.402   	3.204   	-0.000  	1.820   	0.000   	-       	
24.930  	-5.101  	6.402   	3.204   	-0.000  	1.820   	0.000   	-       	
24.947  	-5.101  	6.402   	3.204   	-0.000  	1.820   	0.000   	-       	
24.964  	-5.101  	6.402   	3.204   	-0.000  	1.820   	0.000   	-       	
24.980  	-5.101  	6.402   	3.204   	-0.000  	1.820   	0.000   	-       	
24.997  	-5.101  	6.402   	3.204   	-0.000  	1.820   	0.000   	-       	
25.014  	-5.101  	6.402   	3.204   	-0.000  	1.820   	0.000   	-       	
25.030  	-5.101  	6.402   	3.204   	-0.000  	1.820   	0.000   	-       	
25.047  	-5.101  	6.402   	3.204   	-0.000  	1.820   	0.000   	-       	
25.064  	-5.101  	6.402   	3.204   	-0.000  	1.820   	0.000   	-       	
25.080  	-5.101  	6.402   	3.204   	-0.000  	1.820   	0.000   	-       	
25.097  	-5.101  	6.402   	3.204   	-0.000  	1.820   	0.000   	-       	
25.114  	-5.101  	6.402   	3.204   	-0.000  	1.820   	0.000   	-       	
25.130  	-5.101  	6.402   	3.204   	-0.000  	1.820   	0.000   	-       	
25.147  	-5.101  	6.402   	3.204   	-0.000  	1.820   	0.000   	-       	
25.164  	-5.101  	6.402   	3.204   	-0.000  	1.820   	0.000   	-       	
25.180  	-5.101  	6.376   	3.215   	-0.000  	1.820   	0.000   	-       	
25.197  	-5.011  	6.276   	3.180   	-0.000  	1.820   	0.000   	-       	
25.214  	-5.101  	6.385   	3.237   	-0.000  	1.820   	0.000   	-       	
25.230  	-5.101  	6.438   	3.181   	-0.000  	1.820   	0.000   	-       	
25.247  	-5.101  	6.466   	3.104   	-0.000  	1.820   	0.000   	-       	
25.264  	-5.101  	6.473   	3.082   	-0.000  	1.820   	0.000   	-       	
25.281  	-5.101  	6.487   	3.006   	-0.000  	1.820   	0.000   	-       	
25.297  	-5.101  	6.505   	2.783   	-0.000  	1.820   	0.000   	-       	
25.314  	-5.052  	6.466   	2.534   	-0.000  	1.820   	0.000   	-       	
25.330  	-5.101  	6.506   	2.294   	-0.000  	1.820   	0.000   	-       	
25.347  	-5.101  	6.493   	2.075   	-0.000  	1.820   	0.000   	-       	
25.364  	-5.101  	6.450   	1.937   	-0.000  	1.820   	0.000   	-       	
25.381  	-5.101  	6.408   	1.791   	-0.000  	1.820   	0.000   	-       	
25.397  	-5.101  	6.365   	1.631   	-0.000  	1.820   	0.000   	-       	
25.414  	-5.011  	6.255   	1.482   	-0.000  	1.820   	0.000   	-       	
25.431  	-5.011  	6.223   	1.346   	-0.000  	1.820   	0.000   	-       	
25.447  	-5.011  	6.147   	1.178   	-0.000  	1.820   	0.000   	-       	
25.465  	-5.011  	6.048   	1.005   	-0.000  	1.820   	0.000   	-       	
25.481  	-5.011  	5.946   	0.859   	-0.000  	1.820   	0.000   	-       	
25.497  	-5.011  	5.841   	0.641   	-0.000  	1.820   	0.000   	-       	
25.514  	-5.011  	5.789   	0.490   	-0.000  	1.820   	0.000   	-       	
25.531  	-4.839  	5.617   	0.289   	-0.000  	1.820   	0.000   	-       	
25.547  	-4.837  	5.560   	0.107   	-0.000  	1.820   	0.000   	-       	
25.564  	-4.837  	5.536   	-0.114  	-0.000  	1.820   	0.000   	-       	
25.581  	-5.011  	5.655   	-0.370  	-0.000  	1.820   	0.000   	-       	
25.597  	-5.011  	5.673   	-0.617  	-0.000  	1.820   	-0.000  	-       	
25.614  	-5.011  	5.695   	-0.818  	-0.000  	1.820   	-0.000  	-       	
25.631  	-5.011  	5.705   	-0.988  	-0.000  	1.820   	-0.000  	-       	
25.647  	-5.011  	5.717   	-1.145  	-0.000  	1.820   	-0.000  	-       	
25.664  	-5.011  	5.751   	-1.328  	-0.000  	1.820   	-0.000  	-       	
25.681  	-5.011  	5.827   	-1.733  	-0.000  	1.820   	-0.000  	-       	
25.697  	-5.011  	5.839   	-2.029  	-0.000  	1.820   	-0.000  	-       	
25.714  	-5.011  	5.841   	-2.262  	-0.000  	1.820   	-0.000  	-       	
25.731  	-5.011  	5.826   	-2.387  	-0.000  	1.820   	-0.000  	-       	
25.747  	-5.011  	5.822   	-2.416  	-0.000  	1.820   	-0.000  	-       	
25.764  	-5.011  	5.822   	-2.416  	-0.000  	1.820   	-0.000  	-       	
25.780  	-5.011  	5.825   	-2.425  	-0.000  	1.820   	-0.000  	-       	
25.797  	-5.011  	5.828   	-2.435  	-0.000  	1.820   	-0.000  	-       	
25.814  	-5.011  	5.828   	-2.435  	-0.000  	1.820   	-0.000  	-       	
25.831  	-5.011  	5.828   	-2.435  	-0.000  	1.820   	-0.000  	-       	
25.848  	-5.011  	5.828   	-2.435  	-0.000  	1.820   	-0.000  	-       	
25.864  	-5.011  	5.828   	-2.435  	-0.000  	1.820   	-0.000  	-       	
25.881  	-5.011  	5.828   	-2.435  	-0.000  	1.820   	-0.000  	-       	
25.897  	-5.011  	5.828   	-2.435  	-0.000  	1.820   	-0.000  	-       	
25.914  	-5.011  	5.828   	-2.435  	-0.000  	1.820   	-0.000  	-       	
25.931  	-5.011  	5.828   	-2.435  	-0.000  	1.820   	-0.000  	-       	
25.948  	-5.011  	5.828   	-2.435  	-0.000  	1.820   	-0.000  	-       	
25.964  	-5.011  	5.828   	-2.435  	-0.000  	1.820   	-0.000  	-       	
25.981  	-5.011  	5.828   	-2.435  	-0.000  	1.820   	-0.000  	-       	
25.997  	-5.011  	5.828   	-2.435  	-0.000  	1.820   	-0.000  	-       	
26.014  	-5.011  	5.828   	-2.435  	-0.000  	1.820   	-0.000  	-       	
26.031  	-5.011  	5.828   	-2.435  	-0.000  	1.820   	-0.000  	-       	
26.047  	-5.011  	5.828   	-2.435  	-0.000  	1.820   	-0.000  	-       	
26.064  	-5.011  	5.828   	-2.435  	-0.000  	1.820   	-0.000  	-       	
26.081  	-5.011  	5.788   	-2.435  	-0.000  	1.820   	-0.000  	-       	
26.098  	-5.011  	5.810   	-2.504  	-0.000  	1.820   	-0.000  	-       	
26.114  	-5.011  	5.842   	-2.603  	-0.000  	1.820   	-0.000  	-       	
26.131  	-5.011  	5.815   	-2.683  	-0.000  	1.820   	-0.000  	-       	
26.148  	-5.011  	5.756   	-2.785  	-0.000  	1.820   	-0.000  	-       	
26.164  	-5.011  	5.666   	-2.910  	-0.000  	1.820   	-0.000  	-       	
26.181  	-5.011  	5.603   	-3.114  	-0.000  	1.820   	-0.000  	-       	
26.198  	-5.011  	5.685   	-3.463  	-0.000  	1.820   	-0.000  	-       	
26.214  	-5.011  	5.874   	-3.963  	-0.000  	1.820   	-0.000  	-       	
26.231  	-5.011  	6.183   	-4.603  	-0.000  	1.820   	-0.000  	-       	
26.248  	-4.727  	6.318   	-4.955  	-0.000  	1.820   	-0.000  	-       	
26.265  	-5.101  	7.090   	-6.087  	-0.000  	1.820   	-0.000  	-       	
26.281  	-4.844  	7.591   	-7.079  	-0.000  	1.820   	-0.000  	-       	
26.298  	-4.251  	7.514   	-7.318  	-0.000  	1.820   	-0.000  	-       	
26.314  	-3.930  	8.051   	-8.284  	-0.000  	1.820   	-0.000  	-       	
26.331  	-3.321  	8.357   	-8.959  	-0.000  	1.820   	-0.000  	-       	
26.348  	-2.773  	8.605   	-9.487  	-0.000  	1.820   	-0.000  	-       	
26.364  	-2.357  	8.751   	-9.817  	-0.000  	1.820   	-0.000  	-       	
26.381  	-1.879  	8.751   	-9.850  	-0.000  	1.820   	-0.000  	-       	
26.398  	-1.507  	8.751   	-9.914  	-0.000  	1.820   	-0.000  	-       	
26.414  	-1.141  	8.709   	-9.902  	-0.000  	1.820   	-0.000  	-       	
26.431  	-0.866  	8.751   	-9.991  	-0.000  	1.820   	-0.000  	-       	
26.448  	-0.630  	8.678   	-10.003 	-0.000  	1.820   	-0.000  	-       	
26.465  	-0.425  	8.487   	-10.003 	-0.000  	1.820   	-0.000  	-       	
26.481  	-0.274  	8.437   	-10.244 	-0.000  	1.820   	-0.000  	-       	
26.498  	-0.258  	8.437   	-10.245 	-0.000  	1.820   	-0.000  	-       	
26.514  	-0.258  	8.437   	-10.245 	-0.000  	1.820   	-0.000  	-       	
26.531  	-0.258  	8.437   	-10.245 	-0.000  	1.820   	-0.000  	-       	
26.548  	-0.258  	8.437   	-10.245 	-0.000  	1.820   	-0.000  	-       	
26.564  	-0.258  	8.437   	-10.245 	-0.000  	1.820   	-0.000  	-       	
26.581  	-0.258  	8.437   	-10.245 	-0.000  	1.820   	-0.000  	-       	
26.598  	-0.258  	8.437   	-10.245 	-0.000  	1.820   	-0.000  	-       	
26.614  	-0.258  	8.437   	-10.245 	-0.000  	1.820   	-0.000  	-       	
26.631  	-0.258  	8.437   	-10.245 	-0.000  	1.820   	-0.000  	-       	
26.648  	-0.258  	8.437   	-10.245 	-0.000  	1.820   	-0.000  	-       	
26.664  	-0.258  	8.437   	-10.245 	-0.000  	1.820   	-0.000  	-       	
26.681  	-0.258  	8.437   	-10.245 	-0.000  	1.820   	-0.000  	-       	
26.698  	-0.258  	8.437   	-10.245 	-0.000  	1.820   	-0.000  	-       	
26.715  	-0.258  	8.437   	-10.245 	-0.000  	1.820   	-0.000  	-       	
26.731  	-0.258  	8.437   	-10.245 	-0.000  	1.820   	-0.000  	-       	
26.747  	-0.258  	8.437   	-10.245 	-0.000  	1.820   	-0.000  	-       	
26.765  	-0.258  	8.437   	-10.245 	-0.000  	1.820   	-0.000  	-       	
26.781  	-0.258  	8.437   	-10.245 	-0.000  	1.820   	-0.000  	-       	
26.798  	-0.258  	8.437   	-10.245 	-0.000  	1.820   	-0.000  	-       	
26.815  	-0.258  	8.437   	-10.245 	-0.000  	1.820   	-0.000  	-       	
26.831  	-0.351  	8.437   	-10.136 	-0.000  	1.820   	-0.000  	-       	
26.848  	-0.414  	8.437   	-10.134 	-0.000  	1.820   	-0.000  	-       	
26.865  	-0.429  	8.437   	-10.099 	-0.000  	1.820   	-0.000  	-       	
26.881  	-0.315  	8.507   	-10.003 	-0.000  	1.820   	-0.000  	-       	
26.898  	-0.110  	8.527   	-10.003 	-0.000  	1.820   	-0.000  	-       	
26.915  	0.173   	8.551   	-10.003 	-0.000  	1.820   	-0.000  	-       	
26.931  	0.471   	8.626   	-10.003 	-0.000  	1.820   	-0.000  	-       	
26.948  	0.724   	8.636   	-10.003 	-0.000  	1.820   	-0.000  	-       	
26.965  	1.056   	8.656   	-10.003 	-0.000  	1.820   	-0.000  	-       	
26.981  	1.407   	8.593   	-10.003 	0.000   	1.820   	-0.000  	-       	
26.998  	1.699   	8.448   	-10.017 	0.000   	1.820   	-0.000  	-       	
27.015  	2.131   	8.376   	-10.294 	0.000   	1.820   	-0.000  	-       	
27.032  	2.540   	8.090   	-10.294 	0.000   	1.820   	-0.000  	-       	
27.048  	3.025   	7.807   	-10.294 	0.000   	1.820   	-0.000  	-       	
27.065  	3.687   	7.435   	-10.294 	0.000   	1.820   	-0.000  	-       	
27.081  	4.094   	7.140   	-10.294 	0.000   	1.820   	-0.000  	-       	
27.098  	4.454   	6.884   	-10.294 	0.000   	1.820   	-0.000  	-       	
27.115  	4.824   	6.676   	-10.294 	-0.000  	1.820   	-0.000  	-       	
27.131  	4.978   	6.264   	-10.003 	0.000   	1.820   	-0.000  	-       	
27.148  	5.011   	5.912   	-9.835  	-0.000  	1.820   	-0.000  	-       	
27.165  	5.011   	5.588   	-9.610  	-0.000  	1.820   	-0.000  	-       	
27.182  	5.011   	5.374   	-9.465  	-0.000  	1.820   	-0.000  	-       	
27.198  	5.011   	5.232   	-9.358  	-0.000  	1.820   	-0.000  	-       	
27.215  	5.011   	5.086   	-9.358  	-0.000  	1.820   	0.000   	-       	
27.232  	5.109   	4.845   	-9.506  	-0.000  	1.820   	0.000   	-       	
27.248  	5.336   	4.485   	-10.003 	-0.000  	1.820   	0.000   	-       	
27.265  	5.018   	3.502   	-10.003 	-0.000  	1.820   	0.000   	-       	
27.281  	4.837   	2.847   	-10.364 	-0.000  	1.820   	0.000   	-       	
27.298  	4.709   	2.108   	-11.270 	-0.000  	1.820   	0.000   	-       	
27.315  	4.117   	1.405   	-11.270 	-0.000  	1.820   	0.000   	-       	
27.331  	3.681   	0.924   	-11.270 	-0.000  	1.820   	0.000   	-       	
27.348  	3.312   	0.486   	-11.270 	-0.000  	1.820   	0.000   	-       	
27.365  	2.982   	0.099   	-11.178 	-0.000  	1.820   	0.000   	-       	
27.382  	2.580   	-0.008  	-10.250 	-0.000  	1.820   	0.000   	-       	
27.398  	2.320   	-0.008  	-9.467  	-0.000  	1.820   	0.000   	-       	
27.415  	2.176   	-0.008  	-9.005  	-0.000  	1.820   	0.000   	-       	
27.432  	2.036   	-0.008  	-8.660  	-0.000  	1.820   	0.000   	-       	
27.449  	1.959   	-0.008  	-8.395  	-0.000  	1.820   	0.000   	-       	
27.465  	1.849   	-0.008  	-8.154  	-0.000  	1.820   	0.000   	-       	
27.482  	1.647   	-0.008  	-7.769  	-0.000  	1.820   	0.000   	-       	
27.498  	1.344   	-0.008  	-7.234  	-0.000  	1.820   	0.000   	-       	
27.515  	1.039   	-0.008  	-6.770  	-0.000  	1.820   	0.000   	-       	
27.532  	0.760   	-0.008  	-6.515  	-0.000  	1.820   	0.000   	-       	
27.548  	0.515   	0.006   	-6.298  	-0.000  	1.820   	0.000   	-       	
27.565  	0.367   	0.006   	-6.308  	-0.000  	1.820   	0.000   	-       	
27.582  	0.278   	0.006   	-6.313  	-0.000  	1.820   	0.000   	-       	
27.598  	0.229   	0.006   	-6.352  	-0.000  	1.820   	0.000   	-       	
27.615  	0.144   	-0.008  	-6.557  	-0.000  	1.820   	0.000   	-       	
27.632  	0.042   	-0.008  	-6.681  	-0.000  	1.820   	0.000   	-       	
27.649  	-0.095  	-0.008  	-6.721  	-0.000  	1.820   	0.000   	-       	
27.665  	-0.403  	-0.008  	-6.925  	0.000   	1.820   	0.000   	-       	
27.682  	-0.648  	-0.008  	-7.089  	0.000   	1.820   	0.000   	-       	
27.698  	-0.921  	-0.008  	-7.201  	0.000   	1.820   	0.000   	-       	
27.715  	-1.167  	-0.008  	-7.366  	0.000   	1.820   	0.000   	-       	
27.732  	-1.423  	-0.008  	-7.587  	0.000   	1.820   	0.000   	-       	
27.748  	-1.696  	-0.008  	-7.817  	0.000   	1.820   	0.000   	-       	
27.765  	-1.978  	-0.008  	-8.124  	0.000   	1.820   	0.000   	-       	
27.782  	-2.317  	-0.008  	-8.738  	0.000   	1.820   	0.000   	-       	
27.798  	-2.623  	-0.008  	-9.300  	0.000   	1.820   	0.000   	-       	
27.815  	-2.900  	-0.008  	-9.864  	0.000   	1.820   	0.000   	-       	
27.832  	-3.119  	-0.008  	-10.310 	0.000   	1.820   	0.000   	-       	
27.849  	-3.377  	-0.008  	-10.793 	0.000   	1.820   	0.000   	-       	
27.865  	-3.691  	0.012   	-11.178 	0.000   	1.820   	0.000   	-       	
27.882  	-3.808  	0.063   	-11.178 	0.000   	1.820   	0.000   	-       	
27.898  	-3.906  	0.154   	-11.178 	0.000   	1.820   	0.000   	-       	
27.915  	-4.065  	0.222   	-11.178 	0.000   	1.820   	0.000   	-       	
27.932  	-4.224  	0.329   	-11.178 	0.000   	1.820   	0.000   	-       	
27.948  	-4.244  	0.329   	-11.178 	0.000   	1.820   	0.000   	-       	
27.965  	-4.244  	0.329   	-11.178 	0.000   	1.820   	0.000   	-       	
27.982  	-4.285  	0.365   	-11.178 	0.000   	1.820   	0.000   	-       	
27.999  	-4.401  	0.426   	-11.270 	0.000   	1.820   	0.000   	-       	
28.015  	-4.442  	0.502   	-11.270 	0.000   	1.820   	0.000   	-       	
28.032  	-4.545  	0.652   	-11.270 	0.000   	1.820   	0.000   	-       	
28.049  	-4.627  	0.784   	-11.270 	0.000   	1.820   	0.000   	-       	
28.065  	-4.836  	1.068   	-11.270 	0.000   	1.820   	0.000   	-       	
28.082  	-4.955  	1.298   	-11.254 	0.000   	1.820   	0.000   	-       	
28.099  	-4.996  	1.571   	-11.111 	0.000   	1.820   	0.000   	-       	
28.115  	-4.837  	1.838   	-10.579 	0.000   	1.820   	0.000   	-       	
28.132  	-4.837  	2.020   	-10.491 	0.000   	1.820   	0.000   	-       	
28.149  	-4.837  	2.090   	-10.405 	0.000   	1.820   	0.000   	-       	
28.165  	-4.837  	2.108   	-10.405 	0.000   	1.820   	0.000   	-       	
28.182  	-4.837  	2.108   	-10.405 	0.000   	1.820   	0.000   	-       	
28.199  	-4.837  	2.108   	-10.405 	0.000   	1.820   	0.000   	-       	
28.215  	-4.837  	2.108   	-10.405 	0.000   	1.820   	0.000   	-       	
28.232  	-4.837  	2.108   	-10.405 	0.000   	1.820   	0.000   	-       	
28.249  	-4.837  	2.108   	-10.405 	0.000   	1.820   	0.000   	-       	
28.265  	-4.837  	2.108   	-10.405 	0.000   	1.820   	0.000   	-       	
28.282  	-4.837  	2.108   	-10.405 	0.000   	1.820   	0.000   	-       	
28.299  	-4.837  	2.108   	-10.405 	0.000   	1.820   	0.000   	-       	
28.315  	-4.837  	2.108   	-10.405 	0.000   	1.820   	0.000   	-       	
28.332  	-4.837  	2.108   	-10.405 	0.000   	1.820   	0.000   	-       	
